So,so,3.59,3.61
I’m,i'm,25.91,26.14
um,um,26.139999,26.679999
five,five,27.05,27.36
thousand,thousand,27.36,27.669999999999998
feet,feet,27.67,27.98
above,above,28.059998999999998,28.559998999999998
Albany,albany,28.65,29.11
on,on,29.15,29.29
just,just,29.29,29.43
a,a,29.429999000000002,29.469999
perfect,perfect,29.469999,29.789999
day,day,29.79,30.029999999999998
beautiful,beautiful,30.03,30.330000000000002
blue,blue,30.33,30.59
sky,sky,30.59,30.96
not,not,30.98,31.13
a,a,31.130000000000003,31.17
cloud,cloud,31.17,31.41
in,in,31.41,31.47
the,the,31.469999,31.569999000000003
sky,sky,31.57,31.88
I,,,
can,can,31.990000000000002,32.11
see,see,32.11,32.44
the,the,32.66,32.779999999999994
horizon,horizon,32.78,33.39
in,in,33.4,33.54
every,every,33.54,33.76
direction,direction,33.759999,34.309999
when,when,34.879999,35.179998999999995
the,the,35.18,35.48
uh,uh,35.480000000000004,35.63
girl,girl,35.65,35.99
who,who,35.989999999999995,36.05
just,just,36.049999,36.259999
pushed,pushed,36.260000000000005,36.480000000000004
me,me,36.480000000000004,36.620000000000005
out,out,36.62,36.69
of,of,36.690000999999995,36.790001
the,the,36.8,36.919999999999995
airplane,airplane,36.92,37.49
screams,screams,37.5,38.02
Wait,wait,38.02,38.36000000000001
wait,wait,38.36,38.64
your,your,38.65,38.87
chute,<unk>,38.87,39.41
It’s,it's,45.4,46.15
And,and,47.94,48.61
um,um,48.65,49.32
and,and,49.549999,49.709998999999996
she’s,she's,49.71,49.87
gone,gone,49.87,50.15
with,with,50.16,50.29
the,the,50.29,50.339999999999996
plane,plane,50.34,50.64
Um,um,50.969999,51.479999
I,i,52.809999000000005,52.909999000000006
don’t,don't,52.91,53.05
think,think,53.049999,53.289999
the,the,53.299999,53.569999
sentence,sentence,53.59,53.93000000000001
ends,ends,53.959998999999996,54.299999
you,you,54.299999,54.389999
know,know,54.4,54.51
functioning,functioning,54.510000000000005,54.93000000000001
properly,properly,54.93,55.45
have,have,55.46,55.61
a,a,55.61,55.65
great,great,55.65,55.89
jump,jump,55.89,56.15
Um,um,57.34,57.86000000000001
I,i,57.87,57.919999999999995
think,think,57.93,58.1
it,it,58.1,58.190000000000005
ends,ends,58.19,58.53
worse,worse,58.56,59.18
Um,um,59.39,59.9
I,i,59.9,59.94
don’t,don't,59.94,60.04
know,know,60.04,60.14
a,a,60.14,60.2
lot,lot,60.2,60.370000000000005
about,about,60.37,60.54
skydiving,skydiving,60.54,61.14
but,but,61.45,61.88
um,um,61.88,62.21
I,i,62.230000000000004,62.290000000000006
would,would,62.29,62.449999999999996
think,think,62.46,62.910000000000004
that,that,62.929999,63.229999
you,you,63.26,63.41
know,know,63.41,63.68
a,,,
a,a,63.69,64.08
working,working,64.09,64.46000000000001
chute,<unk>,64.469999,64.749999
lends,lends,64.77,65.05
to,to,65.05,65.17999999999999
a,a,65.179999,65.239999
better,better,65.24,65.55999999999999
a,a,66.03999999999999,66.11999999999999
better,better,66.12,66.33
jump,jump,66.33,66.78999999999999
especially,especially,66.88,67.46
towards,towards,67.66,67.89999999999999
the,the,67.9,68.04
end,end,68.03999999999999,68.49999999999999
So,so,70.25,70.27
what,what,70.27,70.42
happened,happened,70.43,70.76
was,was,70.76,70.93
I,i,70.93,70.98
was,was,70.98,71.07000000000001
in,in,71.07,71.14999999999999
my,my,71.15,71.24000000000001
forties,forties,71.24,71.58999999999999
suddenly,suddenly,71.6,72.11
surprisingly,surprisingly,72.35,73.05999999999999
and,and,73.6,74.00999999999999
um,um,74.01,74.57000000000001
I,i,74.71,75.05
didn’t,didn't,76.2,76.37
want,want,76.37,76.5
to,to,76.5,76.52
be,be,76.52,76.63
one,one,76.63,76.72999999999999
of,of,76.73,76.82000000000001
those,those,76.82,76.96
kind,kind,76.96,77.14
of,of,77.14,77.36
uh,uh,77.36,77.7
midlife,midlife,77.71,78.08
crisis,crisis,78.08,78.46
guys,guys,78.46,78.72999999999999
who,who,78.73,78.81
runs,runs,78.81,79.08
out,out,79.08,79.21
and,and,79.21,79.30999999999999
gets,gets,79.31,79.46000000000001
a,a,79.46,79.52
convertible,convertible,79.52,80.16
Besides,besides,81.03,81.59
who,who,81.599999,81.749999
needs,needs,81.75,81.96
two,two,81.96000000000001,82.11000000000001
convertibles,convertibles,82.11,82.92999999999999
And,and,84.74,85.11999999999999
I,i,86.759999,87.10999899999999
um,um,87.11,87.69
you,you,87.78999999999999,87.94999999999999
know,know,87.95,88.24000000000001
I,i,88.25,88.32
had,had,88.32,88.41999999999999
already,already,88.42,88.63
gotten,gotten,88.629999,88.809999
divorced,divorced,88.809999,89.20999900000001
so,so,89.209999,89.30999899999999
that,that,89.309999,89.449999
was,was,89.44999899999999,89.58999899999999
already,already,89.59,89.79
checked,checked,89.789999,90.16999899999999
off,off,90.17,90.55
Uh,uh,91.53,91.96000000000001
but,but,92.28,92.38
I,i,92.38,92.44
needed,needed,92.44,92.63
to,to,92.64,92.73
do,do,92.73,92.9
something,something,92.9,93.39
so,so,93.39,93.49
I,i,93.49,93.53999999999999
went,went,93.54,93.74000000000001
to,to,93.74,93.83
like,like,93.83,93.99
cliche,cliche,93.99,94.42999999999999
number,number,94.43,94.69000000000001
three,three,94.69,95.11
and,and,95.45,95.63000000000001
I,i,95.63,95.69
drive,drive,95.69,96.07
upstate,upstate,96.09,96.61
to,to,96.62,96.76
this,this,96.76,97.26
skydiving,skydiving,97.32,98.03999999999999
academy,academy,98.03999999999999,98.72
uh,uh,99.86,100.15
near,near,100.15,100.37
Albany,albany,100.37,100.86
for,for,100.9,101.03
my,my,101.03,101.18
meeting,meeting,101.179999,101.66999899999999
with,with,101.679999,102.08999899999999
um,um,102.13,102.25999999999999
my,my,102.3,102.41
meeting,meeting,102.41,102.71
with,with,102.71000000000001,102.92
um,um,102.96000000000001,103.23
Annette,annette,103.27,103.88
the,the,103.95,104.34
school’s,school's,104.36,104.94
bare,bare,105.179999,105.38999899999999
bellied,bellied,105.389999,105.779999
khaki,khaki,105.78,106.06
shorted,<unk>,106.07,106.44
you,you,106.48,106.58
know,know,106.58,106.7
tan,tan,106.69999899999999,106.99999899999999
shouldered,<unk>,107.01,107.48
senior,senior,107.66,108.28999999999999
instructor,instructor,108.48,108.99000000000001
She,she,109.01,109.08
was,was,109.08,109.16
