I,i,15.089999,15.169999
began,began,15.17,15.51
my,my,15.509999,15.699999
illustrious,<unk>,15.71,16.310000000000002
career,career,16.33,16.939999999999998
in,in,17.08,17.209999999999997
journalism,journalism,17.209999,17.929999
in,in,18.469999,18.589999000000002
the,the,18.59,18.68
Bronx,bronx,18.68,19.24
where,where,19.24,19.389999999999997
I,i,19.39,19.5
toiled,<unk>,19.5,20.09
as,as,20.36,20.49
a,a,20.490000000000002,20.540000000000003
hard,hard,20.54,20.89
boiled,boiled,20.89,21.14
reporter,reporter,21.14,21.91
for,for,22.09,22.24
the,the,22.240000000000002,22.360000000000003
Ram,ram,22.36,22.77
the,the,23.93,24.1
student,student,24.1,24.62
newspaper,newspaper,24.63,25.27
at,at,25.27,25.39
Fordham,fordham,25.39,25.69
University,university,25.69,26.41
And,and,27.07,27.2
one,one,27.2,27.33
day,day,27.33,27.49
I’m,i'm,27.490000000000002,27.590000000000003
walking,walking,27.59,27.87
toward,toward,27.869999999999997,28.049999999999997
the,the,28.05,28.12
campus,campus,28.119999999999997,28.429999999999996
center,center,28.429999000000002,28.769999000000002
and,and,28.96,29.130000000000003
out,out,29.139999,29.329999
comes,comes,29.33,29.549999999999997
the,the,29.58,29.689999999999998
elusive,elusive,29.689999999999998,30.38
Dean,dean,30.61,31.0
McGowan,<unk>,31.0,31.66
architect,architect,32.299999,32.819999
of,of,32.82,32.910000000000004
a,a,32.91,33.0
policy,policy,33.009999,33.769999
to,to,34.07,34.21
replace,replace,34.209998999999996,34.729999
Fordham’s,<unk>,34.730000000000004,35.190000000000005
traditionally,traditionally,35.199999,36.009999
working,working,36.41,37.04
to,to,37.09,37.150000000000006
middle,middle,37.16,37.36
class,class,37.369999,37.669999
students,students,37.67,38.28
with,with,38.74,39.120000000000005
wealthier,wealthier,39.23,39.849999999999994
more,more,39.85,40.04
prestigious,prestigious,40.04,40.68
ones,ones,40.68,41.26
So,so,42.21,42.38
I,i,42.38,42.46
whip,whip,42.46,42.65
out,out,42.65,42.76
my,my,42.76,42.879999999999995
notebook,notebook,42.88,43.2
and,and,43.2,43.300000000000004
I,i,43.3,43.37
go,go,43.37,43.5
up,up,43.5,43.61
to,to,43.61,43.72
him,him,43.72,43.82
and,and,43.82,43.93
I,i,43.93,44.01
say,say,44.01,44.18
Dean,dean,44.179999,44.539999
McGowan,<unk>,44.54,44.97
is,is,45.42,45.57
it,it,45.57,45.7
true,true,45.719999,46.099999000000004
that,that,46.099999,46.249998999999995
Fordham,fordham,46.25,46.52
University,university,46.519999999999996,47.019999999999996
plans,plans,47.019999999999996,47.29
to,to,47.29,47.41
raise,raise,47.41,47.72
tuition,tuition,47.719999,48.129999
substantially,substantially,48.13,48.86
above,above,48.86,49.06
the,the,49.07,49.17
inflation,inflation,49.17,49.67
rate,rate,49.67,49.9
and,and,50.059999,50.199999
if,if,50.2,50.34
so,so,50.34,50.92
wouldn’t,wouldn't,51.16,51.41
that,that,51.41,51.54
be,be,51.54,51.64
a,a,51.639999,51.689999
betrayal,betrayal,51.69,52.23
of,of,52.230000000000004,52.31
its,its,52.309999000000005,52.449999000000005
mission,mission,52.459998999999996,52.979999
And,and,54.719999,54.839999
he,he,54.84,54.95
stops,stops,54.95,55.510000000000005
and,and,55.52,55.63
looks,looks,55.63,55.800000000000004
at,at,55.8,55.919999999999995
me,me,55.92,56.56
and,and,57.1,57.22
he,he,57.22,57.32
says,says,57.32,57.9
Listen,listen,58.66,58.91
up,up,58.91,59.05
punk,punk,59.06,59.6
And,and,59.82,60.0
right,right,60.0,60.26
then,then,60.26,60.54
there’s,there's,60.55,60.779999999999994
a,a,60.78,60.88
blur,blur,60.9,61.58
in,in,61.82,61.93
the,the,61.93,62.03
corner,corner,62.03,62.26
of,of,62.26,62.33
my,my,62.33,62.5
eye,eye,62.5,62.63
which,which,62.63,62.800000000000004
becomes,becomes,62.8,63.23
this,this,63.24,63.52
figure,figure,63.53,64.29
holding,holding,64.559999,64.98999900000001
a,a,64.99,65.03999999999999
cream,cream,65.03999999999999,65.35999999999999
pie,pie,65.36,65.69
which,which,65.7,65.9
becomes,becomes,65.91,66.28
the,the,66.309999,66.42999900000001
guy,guy,66.429999,67.079999
standing,standing,67.299999,67.879999
next,next,67.88,68.14
to,to,68.15,68.27000000000001
me,me,68.27,68.64
mashing,<unk>,69.03999999999999,69.66
a,a,69.67,69.74
cream,cream,69.74,70.11
pie,pie,70.109999,70.529999
into,into,70.559999,70.75999900000001
Dean,dean,70.76,71.03
McGowan’s,<unk>,71.029999,71.469999
face,face,71.48,72.14
And,and,73.6,73.76
then,then,73.93,74.28
runs,runs,74.28,74.5
away,away,74.5,74.91
And,and,77.48,77.66000000000001
the,the,77.66,77.74
Dean,dean,77.74,78.08
is,is,78.86,79.2
covered,covered,79.2,79.53
with,with,79.53,79.68
cream,cream,79.68,80.09
So,so,82.3,82.49
I,i,82.49,82.55999999999999
give,give,82.559999,82.70999900000001
him,him,82.71000000000001,82.81
a,a,82.809999,82.869999
moment,moment,82.87,83.42
and,and,85.63,85.72999999999999
then,then,85.73,85.8
I,i,85.799999,85.859999
say,say,85.86,86.01
Dean,dean,86.009999,86.269999
McGowan,<unk>,86.27,86.7
would,would,86.85000000000001,86.88000000000001
you,you,86.88000000000001,86.92
care,care,86.92,87.11
to,to,87.11,87.2
comment,comment,87.2,87.47
on,on,87.7,87.79
this,this,87.78999999999999,87.94999999999999
latest,latest,87.95,88.24000000000001
attack,attack,88.24,88.61
And,and,88.61,88.64
the,the,91.98,92.04
Dean,dean,92.04,92.25
says,says,92.25,92.48
Yes,yes,92.48,93.16000000000001
I,i,93.57,93.66
would,would,93.66,93.8
care,care,93.8,93.96
to,to,93.96,94.05
comment,comment,94.05,94.53
Fuck,fuck,95.15,95.68
you,you,95.73,96.13000000000001
So,so,98.13,98.38
I,i,98.38,98.47999999999999
race,race,98.48,98.77000000000001
back,back,98.77,98.94
to,to,98.94,99.03999999999999
the,the,99.03999999999999,99.13999999999999
newsroom,newsroom,99.139999,99.56999900000001
with,with,99.57,99.74
my,my,99.74,99.89
scoop,scoop,99.9,100.47
and,and,101.32,101.44999999999999
I,i,101.45,101.52
find,find,101.52,101.72
the,the,101.719999,101.839999
editor,editor,101.84,102.33
Jim,jim,102.55,102.82
Dwyer,<unk>,102.82,103.14999999999999
who’s,who's,103.16,103.32
a,a,103.32,103.39999999999999
senior,senior,103.4,103.93
and,and,104.45,104.65
he,he,104.65,104.77000000000001
will,will,104.77,104.91
go,go,104.91,105.06
on,on,105.059999,105.23999900000001
to,to,105.24,105.36
win,win,105.36,105.48
a,a,105.48,105.53
Pulitzer,pulitzer,105.53,105.82000000000001
Prize,prize,105.82,106.24
that,that,106.25,106.44
is,is,106.440001,106.590001
true,true,106.59,106.93
and,and,108.119999,108.249999
he’s,he's,108.25,108.36
a,a,108.359999,108.429999
big,big,108.46,108.75999999999999
guy,guy,108.77,109.17999999999999
I,i,109.21,109.33
pitch,pitch,109.369999,109.559999
him,him,109.55,109.64999999999999
my,my,109.65,109.79
story,story,109.79,110.15
I,i,110.15,110.22
tell,tell,110.22,110.44
him,him,110.44,110.53999999999999
what,what,110.54,110.68
I’ve,i've,110.68,110.81
seen,seen,110.81,111.3
and,and,111.83,111.99
he,he,111.99,112.11
says,says,112.12,112.5
Dean,dean,113.36,113.58
McGowan,<unk>,113.58,114.14999999999999
that,that,115.14,115.27
guy’s,guy's,115.27,115.45
a,a,115.45,115.53
dick,dick,115.6,115.96
Write,write,116.05,116.3
it,it,116.3,116.42
up,up,116.42,116.75
So,so,118.03999999999999,118.21
I’m,i'm,118.21000000000001,118.34
banging,banging,118.349999,118.659999
out,out,118.66,118.75999999999999
my,my,118.76,118.87
story,story,118.87,119.22
and,and,119.219999,119.319999
I,i,119.32,119.38999999999999
know,know,119.389999,119.64999900000001
it’s,it's,119.65,119.84
good,good,119.84,120.15
and,and,120.55,120.67999999999999
then,then,120.679999,120.789999
I,i,120.78999999999999,120.85999999999999
start,start,120.87,121.32000000000001
to,to,121.4,121.52000000000001
make,make,121.52,121.78999999999999
it,it,121.78999999999999,121.96
better,better,122.839999,123.28999900000001
by,by,126.109999,126.279999
adding,adding,126.31,126.55
an,an,126.55,126.67
element,element,126.68,127.28
of,of,127.4,127.55000000000001
embellishment,embellishment,127.55,128.09
Reporters,reporters,129.24,129.84
