When,when,1.34,1.5
the,the,21.15,21.25
phone,phone,21.25,21.56
rang,rang,21.56,21.99
the,the,22.07,22.19
gray,gray,22.19,22.450000000000003
haired,haired,22.45,22.68
man,man,22.68,22.97
asked,asked,22.990000000000002,23.270000000000003
the,the,23.27,23.37
girl,girl,23.37,23.7
with,with,23.71,23.92
quite,quite,23.95,24.25
some,some,24.25,24.49
little,little,24.490000000000002,24.720000000000002
deference,deference,24.72,25.31
if,if,25.740000000000002,25.900000000000002
she,she,25.9,26.02
would,would,26.02,26.2
rather,rather,26.2,26.48
for,for,26.48,26.63
any,any,26.630000000000003,26.840000000000003
reason,reason,26.84,27.22
he,he,27.22,27.34
didn't,didn't,27.34,27.56
answer,answer,27.559998999999998,27.909999
it,it,27.91,28.12
The,the,28.91,29.05
girl,girl,29.05,29.34
heard,heard,29.34,29.57
him,him,29.57,29.740000000000002
as,as,29.740000000000002,29.89
if,if,29.889999,29.989999
from,from,30.0,30.2
a,a,30.2,30.259999999999998
distance,distance,30.259999,30.849999
and,and,30.849999,31.079999
turned,turned,31.08,31.34
her,her,31.34,31.47
face,face,31.469999,31.749999000000003
toward,toward,31.75,32.04
him,him,32.04,32.23
one,one,32.509999,32.779999000000004
eye,eye,32.78,33.02
on,on,33.019999999999996,33.15
the,the,33.15,33.23
side,side,33.230000000000004,33.46
of,of,33.46,33.58
the,the,33.58,33.66
light,light,33.66,33.97
closed,closed,34.0,34.36
tight,tight,34.41,34.76
her,her,35.199999,35.379999
open,open,35.379999,35.719999
eye,eye,35.719999,35.889999
very,very,35.889999,36.259999
however,however,36.260000000000005,36.71000000000001
disingenuously,<unk>,37.11,37.7
large,large,38.18,38.67
and,and,38.98,39.18
so,so,39.18,39.39
blue,blue,39.39,39.71
as,as,39.71,39.85
to,to,39.85,39.97
appear,appear,39.97,40.36
almost,almost,40.38,40.84
violet,violet,40.85,41.36
The,the,42.22,42.339999999999996
gray,gray,42.34,42.580000000000005
haired,haired,42.58,42.82
man,man,42.82,43.08
asked,asked,43.11,43.44
her,her,43.44,43.57
to,to,43.57,43.69
hurry,hurry,43.69,44.059999999999995
up,up,44.059999,44.239999
and,and,44.24,44.38
she,she,44.38,44.57
raised,raised,44.57,45.0
up,up,45.0,45.19
on,on,45.19,45.33
her,her,45.33,45.5
right,right,45.5,45.77
forearm,forearm,45.769999999999996,46.349999999999994
just,just,46.349999,46.599999
quickly,quickly,46.61,47.019999999999996
enough,enough,47.019999999999996,47.33
so,so,47.769999999999996,47.94
that,that,47.94,48.099999999999994
the,the,48.099999,48.189999
movement,movement,48.19,48.64
didn't,didn't,48.639999,48.949999000000005
quite,quite,48.95,49.35
look,look,49.349999,49.539998999999995
perfunctory,perfunctory,49.549999,50.249999
She,she,51.33,51.5
cleared,cleared,51.5,51.76
her,her,51.759999,51.879999
hair,hair,51.88,52.150000000000006
back,back,52.15,52.49
from,from,52.489999999999995,52.839999999999996
her,her,52.93,53.18
forehead,forehead,53.18,53.76
with,with,53.760000000000005,53.940000000000005
uh,uh,53.940000999999995,54.10000099999999
her,her,54.63,54.75
left,left,54.75,55.08
hand,hand,55.08,55.46
and,and,55.46,55.62
said,said,55.62,56.01
God,god,56.75,57.15
I,i,57.99,58.11
don't,don't,58.11,58.269999999999996
know,know,58.269999999999996,58.42999999999999
I,i,58.43,58.51
mean,mean,58.51,58.739999999999995
what,what,58.79,58.949999999999996
do,do,58.95,59.0
you,you,59.0,59.14
think,think,59.14,59.55
The,the,60.56,60.650000000000006
gray,gray,60.65,60.89
haired,haired,60.89,61.12
man,man,61.12,61.39
said,said,61.39,61.660000000000004
he,he,61.67,61.86
didn't,didn't,62.07,62.38
see,see,62.38,62.690000000000005
that,that,62.69,62.849999999999994
it,it,62.849999,63.019999
made,made,63.3,63.58
a,a,63.58,63.67
hell,hell,63.67,63.89
of,of,63.889999,63.999999
a,a,64.0,64.1
lot,lot,64.2,64.49000000000001
of,of,64.49,64.64999999999999
difference,difference,64.65,65.17
one,one,65.17,65.35000000000001
way,way,65.349999,65.47999899999999
or,or,65.48,65.56
the,the,65.559999,65.689999
other,other,65.69,66.0
and,and,66.46000000000001,66.61000000000001
slipped,slipped,66.61,66.91
his,his,66.91,67.09
left,left,67.09,67.36
hand,hand,67.36,67.64
under,under,67.65,67.86
the,the,67.86,67.92
girl's,girl's,67.92,68.18
supporting,supporting,68.19,68.64999999999999
arm,arm,68.67,69.07000000000001
above,above,69.349999,69.61999899999999
the,the,69.62,69.74000000000001
elbow,elbow,69.74,70.16
working,working,70.41,70.77
his,his,70.77,70.92999999999999
fingers,fingers,70.93,71.29
up,up,71.289999,71.47999899999999
making,making,71.51,71.93
room,room,71.93,72.21000000000001
for,for,72.209999,72.379999
them,them,72.38,72.6
between,between,72.6,73.13
the,the,73.32,73.44999999999999
warm,warm,73.45,73.75
surfaces,surfaces,73.75,74.31
of,of,74.31,74.44
her,her,74.44,74.66
upper,upper,74.72,75.01
arm,arm,75.03,75.33
and,and,75.33,75.44
chest,chest,75.44,75.78999999999999
wall,wall,75.79,76.36
He,he,76.92,77.06
reached,reached,77.06,77.32000000000001
for,for,77.32,77.44
the,the,77.44,77.53999999999999
phone,phone,77.54,78.04
with,with,78.09,78.26
his,his,78.26,78.43
right,right,78.43,78.66000000000001
hand,hand,78.66,79.0
Hello,hello,79.96,80.41
he,he,81.28,81.42
said,said,81.42,81.63
